date,channel,spend
2019-08-07,Instagram,16.34
2019-08-07,Instagram,1.51
2019-08-07,Instagram,1.59
2019-08-07,Instagram,2.75
2019-08-07,Instagram,12.89
2019-08-07,Instagram,0.01
2019-08-07,Instagram,0.06
2019-08-07,Instagram,2.71
2019-08-07,Instagram,0.92
2019-08-07,Instagram,26.73
2019-08-07,Instagram,10.07
2019-08-07,Instagram,0.14
2019-08-07,Instagram,0.11
2019-08-07,Facebook,2.53
2019-08-07,Facebook,0.07
2019-08-07,Facebook,0.38
2019-08-07,Facebook,0.57
2019-08-07,Facebook,0.74
2019-08-07,Facebook,6.74
2019-08-07,Facebook,2.97
2019-08-07,Facebook,0.88
2019-08-07,Instagram,0.03
2019-08-07,Instagram,1.65
2019-08-07,Instagram,7.66
2019-08-07,Instagram,17.29
2019-08-07,Media,44.15
2019-08-08,Media,80.17
2019-08-08,Media,29.88
2019-08-08,Media,30.67
2019-08-08,Facebook,1.78
2019-08-08,Facebook,8.22
2019-08-08,Facebook,8.37
2019-08-08,Facebook,1.71
2019-08-08,Facebook,12.01
2019-08-08,Facebook,1.94
2019-08-08,Facebook,2.74
2019-08-08,Facebook,2.1
2019-08-08,Facebook,1.28
2019-08-08,Facebook,4.32
2019-08-08,Facebook,7.95
2019-08-08,Facebook,1.14
2019-08-08,Facebook,1.5
2019-08-08,Facebook,1.32
2019-08-08,Facebook,2.78
2019-08-08,Facebook,0.65
2019-08-08,Facebook,0.85
2019-08-08,Facebook,7.29
2019-08-08,Facebook,0.8
2019-08-08,Facebook,1.03
2019-08-08,Facebook,9.02
2019-08-08,Facebook,2.75
2019-08-08,Facebook,3.09
2019-08-08,Facebook,13.58
2019-08-08,Facebook,26.9
2019-08-08,Facebook,0.07
2019-08-08,Facebook,2.62
2019-08-08,Instagram,2.98
2019-08-08,Instagram,24.29
2019-08-08,Instagram,0.96
2019-08-08,Instagram,0.8
2019-08-08,Instagram,5.63
2019-08-08,Instagram,1.02
2019-08-08,Instagram,8.15
2019-08-08,Instagram,6.1
2019-08-08,Instagram,10.82
2019-08-08,Instagram,0.99
2019-08-08,Instagram,8.34
2019-08-08,Instagram,2.01
2019-08-08,Instagram,8.9
2019-08-08,Instagram,0.33
2019-08-08,Instagram,1.31
2019-08-08,Instagram,5.78
2019-08-08,Instagram,1.33
2019-08-08,Instagram,41.37
2019-08-08,Instagram,0.2
2019-08-08,Instagram,13.46
2019-08-08,Instagram,2.47
2019-08-08,Instagram,0.03
2019-08-08,Instagram,0.02
2019-08-08,Instagram,59.13
2019-08-08,Instagram,0
2019-08-08,Instagram,111.85
2019-08-08,Instagram,148.11
2019-08-08,Instagram,0.03
2019-08-08,Instagram,58.8
2019-08-08,Instagram,180.86
2019-08-08,Media,24.440004
2019-08-08,Facebook,0.22
2019-08-08,Facebook,0.5
2019-08-08,Facebook,3.41
2019-08-08,Facebook,12.34
2019-08-08,Facebook,12.52
2019-08-08,Facebook,22.33
2019-08-08,Facebook,6.83
2019-08-08,Facebook,0.05
2019-08-08,Facebook,1.19
2019-08-08,Instagram,7.47
2019-08-08,Instagram,25.58
2019-08-08,Instagram,0.58
2019-08-08,Instagram,5.33
2019-08-08,Instagram,0.01
2019-08-08,Facebook,0
2019-08-08,Facebook,20.59
2019-08-08,Facebook,0.97
2019-08-08,Facebook,0.59
2019-08-08,Facebook,0.01
2019-08-08,Facebook,0.3
2019-08-08,Facebook,0.02
2019-08-08,Facebook,25.19
2019-08-08,Facebook,0.14
2019-08-08,Instagram,10.16
2019-08-08,Instagram,0.02
2019-08-08,Instagram,10.25
2019-08-08,Instagram,10.38
2019-08-08,Instagram,1.29
2019-08-08,Instagram,2.99
2019-08-08,Instagram,12.67
2019-08-08,Instagram,1.46
2019-08-08,Instagram,1.68
2019-08-08,Instagram,10.28
2019-08-08,Instagram,3.36
2019-08-08,Instagram,27.31
2019-08-08,Instagram,1.85
2019-08-08,Instagram,0.55
2019-08-08,Instagram,10.73
2019-08-08,Instagram,1.87
2019-08-08,Instagram,2.35
2019-08-08,Instagram,3.81
2019-08-08,Instagram,11.02
2019-08-08,Instagram,1.96
2019-08-08,Instagram,2.2
2019-08-08,Instagram,0.84
2019-08-08,Instagram,0.32
2019-08-08,Instagram,16.2
2019-08-08,Instagram,1.95
2019-08-08,Instagram,0.01
2019-08-08,Instagram,0.1
2019-08-08,Instagram,3.17
2019-08-08,Instagram,12.61
2019-08-08,Instagram,7.94
2019-08-08,Instagram,35.87
2019-08-08,Instagram,0.39
2019-08-08,Instagram,0.37
2019-08-08,Facebook,1.21
2019-08-08,Facebook,0.01
2019-08-08,Facebook,14.13
2019-08-08,Facebook,2.61
2019-08-08,Facebook,1.21
2019-08-08,Instagram,1.42
2019-08-08,Instagram,6.449984
2019-08-08,Instagram,0.010016
2019-08-08,Instagram,21.06
2019-08-08,Media,51.37
2019-07-01,Media,255.17
2019-07-01,Media,50.14
2019-07-01,Media,0.02
2019-07-01,Facebook,46.5
2019-07-01,Facebook,13.33
2019-07-01,Facebook,15.39
2019-07-01,Facebook,0.27
2019-07-01,Facebook,24.57
2019-07-01,Facebook,28.75
2019-07-01,Facebook,0.48
2019-07-01,Instagram,41.88
2019-07-01,Instagram,8.13
2019-07-01,Instagram,0.7
2019-07-01,Instagram,8.88
2019-07-01,Instagram,6.9
2019-07-01,Instagram,48.35
2019-07-01,Instagram,0.01
2019-07-01,Instagram,39.07
2019-07-01,Instagram,0.02
2019-07-01,Instagram,19.04
2019-07-01,Instagram,0.13
2019-07-01,Instagram,94.79
2019-07-01,Instagram,58.86
2019-07-01,Instagram,0.09
2019-07-01,Instagram,110.69
2019-07-01,Instagram,0.29
2019-07-01,Instagram,0.28
2019-07-01,Instagram,2.64
2019-07-01,Instagram,51.7
2019-07-01,Instagram,8.23
2019-07-01,Instagram,20.96
2019-07-01,Instagram,1.24
2019-07-01,Instagram,2.77
2019-07-01,Media,56.07
2019-07-01,Facebook,3.08
2019-07-01,Facebook,16.74
2019-07-01,Facebook,4.3
2019-07-01,Facebook,4.94
2019-07-01,Facebook,5.17
2019-07-01,Facebook,2.27
2019-07-01,Facebook,0.22
2019-07-01,Facebook,0.7
2019-07-01,Media,50.65
2019-07-01,Facebook,0.01
2019-07-01,Facebook,24.66
2019-07-01,Facebook,0.97
2019-07-01,Facebook,4.69
2019-07-01,Instagram,8.41
2019-07-01,Instagram,21.7
2019-07-01,Instagram,5.74
2019-07-01,Instagram,3.72
2019-07-01,Instagram,2.33
2019-07-01,Instagram,0.06
2019-07-01,Instagram,6.95
2019-07-01,Instagram,30.76
2019-07-01,Instagram,30.63
2019-07-01,Instagram,5.32
2019-07-01,Instagram,0
2019-07-01,Instagram,0.01
2019-07-01,Instagram,0.05
2019-07-01,Instagram,14
2019-07-01,Instagram,4.78
2019-07-01,Instagram,0.65
2019-07-01,Instagram,58.94
2019-07-01,Instagram,25.27
2019-07-01,Instagram,13.68
2019-07-01,Instagram,24.25
2019-07-01,Media,3.94
2019-07-01,Media,8.74
2019-07-01,Media,5.13
2019-07-01,Instagram,1.14
2019-07-01,Instagram,8.47
2019-07-01,Instagram,0.73
2019-07-01,Instagram,0.08
2019-07-01,Instagram,2.66
2019-07-01,Instagram,12.06
2019-07-01,Instagram,18.16
2019-07-01,Instagram,4.49
2019-07-01,Instagram,0.55
2019-07-01,Instagram,1.8
2019-07-01,Facebook,2.19
2019-07-01,Facebook,45.89
2019-07-01,Facebook,0.02
2019-07-01,Facebook,27.48
2019-07-01,Facebook,0.01
2019-07-01,Instagram,35.43
2019-07-01,Instagram,44.83
2019-07-01,Instagram,41.06
2019-07-01,Media,66.14
2019-07-02,Media,114.72
2019-07-02,Media,50.34
2019-07-02,Media,0.02
2019-07-02,Facebook,32.51
2019-07-02,Facebook,6.77
2019-07-02,Facebook,14.7
2019-07-02,Facebook,0.08
2019-07-02,Facebook,21.23
2019-07-02,Facebook,20.32
2019-07-02,Facebook,1.06
2019-07-02,Instagram,42.74
2019-07-02,Instagram,7.19
2019-07-02,Instagram,7.47
2019-07-02,Instagram,10.74
2019-07-02,Instagram,48.76
2019-07-02,Instagram,23.4
2019-07-02,Instagram,54.81
2019-07-02,Instagram,0.01
2019-07-02,Instagram,54.48
2019-07-02,Instagram,39.33
2019-07-02,Instagram,0.03
2019-07-02,Instagram,72
2019-07-02,Instagram,0.05
2019-07-02,Instagram,0.29
2019-07-02,Instagram,4.5
2019-07-02,Instagram,25.18
2019-07-02,Instagram,0.61
2019-07-02,Instagram,11.87
2019-07-02,Instagram,0.13
2019-07-02,Instagram,0.5
2019-07-02,Media,33.67
2019-07-02,Facebook,7.98
2019-07-02,Facebook,2.85
2019-07-02,Facebook,1.64
2019-07-02,Facebook,2.31
2019-07-02,Facebook,4.81
2019-07-02,Facebook,3.42
2019-07-02,Facebook,0.11
2019-07-02,Facebook,0.09
2019-07-02,Media,34.23
2019-07-02,Facebook,27.54
2019-07-02,Facebook,0.01
2019-07-02,Facebook,0.22
2019-07-02,Facebook,2.78
2019-07-02,Instagram,3.7
2019-07-02,Instagram,26.15
2019-07-02,Instagram,7.97
2019-07-02,Instagram,1.97
2019-07-02,Instagram,0.34
2019-07-02,Instagram,0.5
2019-07-02,Instagram,8.1
2019-07-02,Instagram,8.24
2019-07-02,Instagram,8.37
2019-07-02,Instagram,4.71
2019-07-02,Instagram,4.6
2019-07-02,Instagram,0
2019-07-02,Instagram,0.01
2019-07-02,Instagram,2.77
2019-07-02,Instagram,0.06
2019-07-02,Instagram,0.01
2019-07-02,Instagram,0.05
2019-07-02,Instagram,30.57
2019-07-02,Instagram,5.14
2019-07-02,Instagram,7.11
2019-07-02,Media,5.72
2019-07-02,Media,10.31
2019-07-02,Media,4.27
2019-07-02,Instagram,2.89
2019-07-02,Instagram,13.07
2019-07-02,Instagram,0.05
2019-07-02,Instagram,0.09
2019-07-02,Instagram,2.08
2019-07-02,Instagram,6.58
2019-07-02,Instagram,6.1
2019-07-02,Instagram,18.31
2019-07-02,Instagram,0.12
2019-07-02,Instagram,0.22
2019-07-02,Facebook,0.48
2019-07-02,Facebook,0.01
2019-07-02,Facebook,26.77
2019-07-02,Facebook,23.87
2019-07-02,Facebook,0
2019-07-02,Instagram,0.01
2019-07-02,Instagram,3.83
2019-07-02,Instagram,10.79
2019-07-02,Instagram,48.14
2019-07-02,Instagram,0.02
2019-07-02,Media,24.45
2019-07-03,Media,109.82
2019-07-03,Media,0
2019-07-03,Media,50.38
2019-07-03,Facebook,27.74
2019-07-03,Facebook,3.16
2019-07-03,Facebook,9.3
2019-07-03,Facebook,0.21
2019-07-03,Facebook,19
2019-07-03,Facebook,18.48
2019-07-03,Facebook,1.03
2019-07-03,Instagram,40.5
2019-07-03,Instagram,4.32
2019-07-03,Instagram,2.8
2019-07-03,Instagram,8.02
2019-07-03,Instagram,10.52
2019-07-03,Instagram,13.62
2019-07-03,Instagram,25.57
2019-07-03,Instagram,49.35
2019-07-03,Instagram,4.79
2019-07-03,Instagram,12.51
2019-07-03,Instagram,41.95
2019-07-03,Instagram,49.14
2019-07-03,Instagram,38.44
2019-07-03,Instagram,69.64
2019-07-03,Media,33.31
2019-07-03,Facebook,6.99
2019-07-03,Facebook,4.13
2019-07-03,Facebook,2.89
2019-07-03,Facebook,1.39
2019-07-03,Facebook,6
2019-07-03,Facebook,4.69
2019-07-03,Facebook,0.05
2019-07-03,Facebook,0.35
2019-07-03,Media,22.25
2019-07-03,Facebook,28
2019-07-03,Facebook,0.2
2019-07-03,Facebook,1.93
2019-07-03,Instagram,1.44
2019-07-03,Instagram,23.63
2019-07-03,Instagram,10.07
2019-07-03,Instagram,2.68
2019-07-03,Instagram,0.17
2019-07-03,Instagram,0.28
2019-07-03,Instagram,5.68
2019-07-03,Instagram,11.12
2019-07-03,Instagram,18.17
2019-07-03,Media,6.08
2019-07-03,Media,3.5
2019-07-03,Media,11.99
2019-07-03,Instagram,14.7
2019-07-03,Instagram,2.21
2019-07-03,Instagram,0.18
2019-07-03,Instagram,6.05
2019-07-03,Instagram,1.89
2019-07-03,Instagram,16.71
2019-07-03,Instagram,4.17
2019-07-03,Instagram,0.11
2019-07-03,Instagram,0.06
2019-07-03,Facebook,0.1
2019-07-03,Facebook,18.91
2019-07-03,Facebook,0
2019-07-03,Facebook,30.34
2019-07-03,Instagram,1.32
2019-07-03,Instagram,5.46
2019-07-03,Instagram,42.31
2019-07-03,Media,12.61
2019-07-04,Media,82.22
2019-07-04,Media,0
2019-07-04,Media,49.37
2019-07-04,Facebook,25.02
2019-07-04,Facebook,4.32
2019-07-04,Facebook,5.53
2019-07-04,Facebook,11.59
2019-07-04,Facebook,14
2019-07-04,Facebook,0.28
2019-07-04,Facebook,19.17
2019-07-04,Facebook,14.04
2019-07-04,Facebook,17.96
2019-07-04,Facebook,0.88
2019-07-04,Instagram,36.62
2019-07-04,Instagram,2.21
2019-07-04,Instagram,7.48
2019-07-04,Instagram,3.87
2019-07-04,Instagram,2.62
2019-07-04,Instagram,16.97
2019-07-04,Instagram,12.91
2019-07-04,Instagram,7.68
2019-07-04,Instagram,15.18
2019-07-04,Instagram,25.71
2019-07-04,Instagram,12.19
2019-07-04,Instagram,47.32
2019-07-04,Instagram,0.78
2019-07-04,Instagram,17.93
2019-07-04,Instagram,14.03
2019-07-04,Instagram,0.01
2019-07-04,Instagram,47.08
2019-07-04,Instagram,27.34
2019-07-04,Instagram,62.18
2019-07-04,Instagram,0.01
2019-07-04,Media,24.57
2019-07-04,Facebook,3.27
2019-07-04,Facebook,8.92
2019-07-04,Facebook,0.63
2019-07-04,Facebook,0.52
2019-07-04,Facebook,2.56
2019-07-04,Facebook,6.59
2019-07-04,Facebook,0.27
2019-07-04,Facebook,0.52
2019-07-04,Media,18.36
2019-07-04,Facebook,25.09
2019-07-04,Facebook,0.65
2019-07-04,Facebook,4.12
2019-07-04,Instagram,0.53
2019-07-04,Instagram,19.37
2019-07-04,Instagram,11.89
2019-07-04,Instagram,3.02
2019-07-04,Instagram,0.14
2019-07-04,Instagram,0.25
2019-07-04,Instagram,3.23
2019-07-04,Instagram,4.68
2019-07-04,Instagram,6.26
2019-07-04,Instagram,18.92
2019-07-04,Instagram,2.81
2019-07-04,Media,3.03
2019-07-04,Media,10.85
2019-07-04,Media,4.29
2019-07-04,Instagram,15.04
2019-07-04,Instagram,1.98
2019-07-04,Instagram,0.08
2019-07-04,Instagram,0
2019-07-04,Instagram,1.44
2019-07-04,Instagram,5.67
2019-07-04,Instagram,15.57
2019-07-04,Instagram,3.3
2019-07-04,Instagram,0.05
2019-07-04,Instagram,0.02
2019-07-04,Facebook,0.41
2019-07-04,Facebook,15.15
2019-07-04,Facebook,0.01
2019-07-04,Facebook,33.42
2019-07-04,Instagram,1.74
2019-07-04,Instagram,8.63
2019-07-04,Instagram,38.53
2019-07-04,Media,14.13
2019-07-05,Media,78.59
2019-07-06,Media,77.45
2019-07-07,Media,96.3
2019-07-06,Media,0
2019-07-05,Media,40.52
2019-07-07,Media,0.01
2019-07-05,Media,0
2019-07-06,Media,36.06
2019-07-07,Media,40.41
2019-07-05,Facebook,20.03
2019-07-07,Facebook,24.01
2019-07-06,Facebook,21.54
2019-07-05,Facebook,4.92
2019-07-06,Facebook,7.01
2019-07-07,Facebook,5.3
2019-07-05,Facebook,4.99
2019-07-06,Facebook,0.94
2019-07-07,Facebook,1.01
2019-07-06,Facebook,20.15
2019-07-05,Facebook,20.08
2019-07-07,Facebook,20.18
2019-07-06,Facebook,9.71
2019-07-07,Facebook,14.28
2019-07-05,Facebook,8.19
2019-07-06,Facebook,10.87
2019-07-05,Facebook,2.43
2019-07-07,Facebook,5.98
2019-07-07,Facebook,6.5
2019-07-06,Facebook,10.73
2019-07-05,Facebook,2.42
2019-07-05,Facebook,6.56
2019-07-07,Facebook,13.75
2019-07-06,Facebook,9.89
2019-07-05,Facebook,18.86
2019-07-07,Facebook,20.14
2019-07-06,Facebook,19.22
2019-07-07,Facebook,0.18
2019-07-05,Facebook,0.3
2019-07-06,Facebook,0.29
2019-07-07,Facebook,19.48
2019-07-05,Facebook,19.11
2019-07-06,Facebook,19.89
2019-07-06,Facebook,19.81
2019-07-05,Facebook,18.39
2019-07-07,Facebook,20.08
2019-07-06,Facebook,24.53
2019-07-07,Facebook,28.92
2019-07-05,Facebook,21.48
2019-07-06,Facebook,2.6
2019-07-05,Facebook,3.4
2019-07-07,Facebook,0.58
2019-07-05,Instagram,37.56
2019-07-07,Instagram,38.67
2019-07-06,Instagram,40.43
2019-07-07,Instagram,1.36
2019-07-05,Instagram,1.5
2019-07-06,Instagram,1.06
2019-07-07,Instagram,16.46
2019-07-06,Instagram,15.81
2019-07-05,Instagram,16.45
2019-07-06,Instagram,5.16
2019-07-05,Instagram,2.82
2019-07-07,Instagram,3.84
2019-07-05,Instagram,7.06
2019-07-07,Instagram,12.47
2019-07-06,Instagram,21.63
2019-07-06,Instagram,9.15
2019-07-07,Instagram,17.64
2019-07-05,Instagram,19.45
2019-07-07,Instagram,5.86
2019-07-06,Instagram,7.09
2019-07-05,Instagram,3.12
2019-07-07,Instagram,13.61
2019-07-06,Instagram,14.5
2019-07-05,Instagram,15.92
2019-07-07,Instagram,6.28
2019-07-05,Instagram,4
2019-07-06,Instagram,6
2019-07-06,Instagram,23.5
2019-07-07,Instagram,23.85
2019-07-05,Instagram,31.38
2019-07-07,Instagram,20.3
2019-07-05,Instagram,18.99
2019-07-06,Instagram,19.63
2019-07-07,Instagram,50.06
2019-07-05,Instagram,49.7
2019-07-06,Instagram,49.81
2019-07-05,Instagram,0
2019-07-07,Instagram,0.06
2019-07-06,Instagram,0.03
2019-07-07,Instagram,0.46
2019-07-05,Instagram,2.34
2019-07-06,Instagram,2.92
2019-07-06,Instagram,17.06
2019-07-07,Instagram,19.69
2019-07-05,Instagram,17.36
2019-07-06,Instagram,0
2019-07-05,Instagram,0.11
2019-07-07,Instagram,0
2019-07-07,Instagram,50.230002
2019-07-06,Instagram,44.94
2019-07-05,Instagram,56.2
2019-07-07,Instagram,0.03
2019-07-06,Instagram,0.06
2019-07-05,Instagram,0
2019-07-06,Instagram,50.67
2019-07-07,Instagram,50.1
2019-07-05,Instagram,49.28
2019-07-05,Instagram,28.83
2019-07-06,Instagram,28.64
2019-07-07,Instagram,30.13
2019-07-06,Instagram,0
2019-07-07,Instagram,70.09
2019-07-06,Instagram,68.07
2019-07-05,Instagram,65.67
2019-07-05,Instagram,0.08
2019-07-07,Instagram,0.02
2019-07-06,Instagram,0.04
2019-07-06,Media,17.34
2019-07-05,Media,17.49
2019-07-07,Media,21.36
2019-07-07,Facebook,5.61
2019-07-06,Facebook,6.1
2019-07-05,Facebook,8.25
2019-07-05,Facebook,3.98
2019-07-07,Facebook,7.88
2019-07-06,Facebook,3.94
2019-07-06,Facebook,0.54
2019-07-05,Facebook,0.17
2019-07-07,Facebook,0.93
2019-07-07,Facebook,0.28
2019-07-06,Facebook,0.93
2019-07-05,Facebook,0.45
2019-07-06,Facebook,3.44
2019-07-06,Facebook,3.46
2019-07-07,Facebook,2.17
2019-07-05,Facebook,3.89
2019-07-07,Facebook,2.81
2019-07-05,Facebook,2.5
2019-07-06,Facebook,0.59
2019-07-06,Facebook,0.38
2019-07-07,Facebook,0.21
2019-07-07,Facebook,0.26
2019-07-05,Facebook,0.33
2019-07-05,Facebook,0.16
2019-07-06,Media,19.68
2019-07-07,Media,22.03
2019-07-05,Media,19.54
2019-07-05,Facebook,23.23
2019-07-07,Facebook,22.94
2019-07-06,Facebook,0.01
2019-07-07,Facebook,0
2019-07-06,Facebook,20.25
2019-07-07,Facebook,0.9
2019-07-06,Facebook,0.35
2019-07-05,Facebook,0.79
2019-07-07,Facebook,5.86
2019-07-05,Facebook,5.18
2019-07-06,Facebook,9.75
2019-07-07,Instagram,0.53
2019-07-05,Instagram,0.28
2019-07-06,Instagram,0.62
2019-07-06,Instagram,19.35
2019-07-05,Instagram,19.42
2019-07-07,Instagram,19.34
2019-07-07,Instagram,11.16
2019-07-05,Instagram,12.14
2019-07-06,Instagram,13.06
2019-07-06,Instagram,4.32
2019-07-07,Instagram,4.27
2019-07-05,Instagram,2.75
2019-07-05,Instagram,0.03
2019-07-07,Instagram,0.29
2019-07-06,Instagram,0.09
2019-07-07,Instagram,0.13
2019-07-06,Instagram,0.46
2019-07-05,Instagram,0.65
2019-07-06,Instagram,1.07
2019-07-05,Instagram,2.75
2019-07-07,Instagram,2.84
2019-07-07,Instagram,11.67
2019-07-05,Instagram,13.49
2019-07-06,Instagram,12.3
2019-07-07,Instagram,8.4
2019-07-06,Instagram,9.07
2019-07-05,Instagram,5.67
2019-07-07,Instagram,20.07
2019-07-06,Instagram,21.12
2019-07-05,Instagram,19.85
2019-07-07,Instagram,4.78
2019-07-05,Instagram,2.86
2019-07-06,Instagram,5.2
2019-07-05,Instagram,10.62
2019-07-07,Instagram,15.38
2019-07-06,Instagram,13.07
2019-07-07,Instagram,8
2019-07-06,Instagram,8.67
2019-07-05,Instagram,2.63
2019-07-06,Instagram,9.86
2019-07-05,Instagram,9.04
2019-07-07,Instagram,12.08
2019-07-07,Instagram,12.6
2019-07-05,Instagram,12.53
2019-07-06,Instagram,11.52
2019-07-05,Instagram,0.63
2019-07-05,Instagram,0.11
2019-07-06,Instagram,8.08
2019-07-07,Instagram,7.48
2019-07-05,Instagram,2.83
2019-07-07,Media,11.79
2019-07-06,Media,3.18
2019-07-07,Media,4.92
2019-07-05,Media,3.56
2019-07-06,Media,3.97
2019-07-05,Media,11.75
2019-07-06,Media,13.09
2019-07-07,Media,3.48
2019-07-05,Media,3.62
2019-07-07,Instagram,0.61
2019-07-06,Instagram,4.08
2019-07-05,Instagram,1.1
2019-07-07,Instagram,3.85
2019-07-06,Instagram,0.83
2019-07-05,Instagram,7.18
2019-07-05,Instagram,0.01
2019-07-06,Instagram,0.04
2019-07-07,Instagram,0
2019-07-07,Instagram,0
2019-07-06,Instagram,3.68
2019-07-05,Instagram,2.71
2019-07-06,Instagram,10.89
2019-07-07,Instagram,13.08
2019-07-07,Instagram,2.56
2019-07-05,Instagram,9.39
2019-07-05,Instagram,14.7
2019-07-07,Instagram,3.67
2019-07-07,Instagram,15.81
2019-07-05,Instagram,4.55
2019-07-06,Instagram,13.91
2019-07-06,Instagram,5.87
2019-07-05,Instagram,0.06
2019-07-07,Instagram,0.11
2019-07-07,Instagram,0.42
2019-07-05,Instagram,0.09
2019-07-06,Instagram,0.19
2019-07-06,Instagram,0.56
2019-07-07,Facebook,0.34
2019-07-06,Facebook,0.36
2019-07-05,Facebook,0.2
2019-07-06,Facebook,15.47
2019-07-05,Facebook,16.28
2019-07-05,Facebook,0.01
2019-07-07,Facebook,0.02
2019-07-06,Facebook,0.01
2019-07-07,Facebook,24.28
2019-07-06,Facebook,20.04
2019-07-05,Facebook,0.03
2019-07-07,Facebook,14.5
2019-07-05,Facebook,22.76
2019-07-06,Instagram,2.42
2019-07-05,Instagram,0.51
2019-07-07,Instagram,2.29
2019-07-07,Instagram,20.2
2019-07-06,Instagram,19.03
2019-07-05,Instagram,11.55
2019-07-07,Instagram,27.49
2019-07-06,Instagram,27.86
2019-07-05,Instagram,0.01
2019-07-05,Instagram,36.25
2019-07-07,Media,24.22
2019-07-06,Media,10.97
2019-07-05,Media,13.94
2019-07-08,Media,81.24
2019-07-08,Media,40.32
2019-07-08,Facebook,20.94
2019-07-08,Facebook,4.68
2019-07-08,Facebook,4.64
2019-07-08,Facebook,9.15
2019-07-08,Facebook,2.82
2019-07-08,Facebook,20.03
2019-07-08,Facebook,17.89
2019-07-08,Facebook,2.19
2019-07-08,Facebook,2.52
2019-07-08,Facebook,17.54
2019-07-08,Facebook,19.79
2019-07-08,Facebook,0.08
2019-07-08,Facebook,19.57
2019-07-08,Facebook,12.15
2019-07-08,Facebook,1.84
2019-07-08,Facebook,1.42
2019-07-08,Facebook,7.7
2019-07-08,Facebook,0.46
2019-07-08,Facebook,2.71
2019-07-08,Facebook,19.98
2019-07-08,Facebook,1.32
2019-07-08,Facebook,11.52
2019-07-08,Facebook,1.34
2019-07-08,Facebook,15.87
2019-07-08,Facebook,3.57
2019-07-08,Instagram,34.13
2019-07-08,Instagram,1.13
2019-07-08,Instagram,14.79
2019-07-08,Instagram,4.85
2019-07-08,Instagram,10.39
2019-07-08,Instagram,19.6
2019-07-08,Instagram,6.32
2019-07-08,Instagram,12.84
2019-07-08,Instagram,8.85
2019-07-08,Instagram,15.54
2019-07-08,Instagram,20.09
2019-07-08,Instagram,49.99
2019-07-08,Instagram,0.02
2019-07-08,Instagram,1.33
2019-07-08,Instagram,18.68
2019-07-08,Instagram,50.01
2019-07-08,Instagram,0.01
2019-07-08,Instagram,50.06
2019-07-08,Instagram,30.07
2019-07-08,Instagram,0
2019-07-08,Instagram,69.99
2019-07-08,Instagram,0.02
2019-07-08,Media,17.36
2019-07-08,Facebook,6.87
2019-07-08,Facebook,3.95
2019-07-08,Facebook,1.11
2019-07-08,Facebook,5.11
2019-07-08,Facebook,1.16
2019-07-08,Facebook,1.92
2019-07-08,Facebook,0.01
2019-07-08,Facebook,0.05
2019-07-08,Facebook,2.71
2019-07-08,Facebook,6.56
2019-07-08,Facebook,1.16
2019-07-08,Facebook,1.7
2019-07-08,Instagram,0.85
2019-07-08,Instagram,2.32
2019-07-08,Instagram,7.2
2019-07-08,Instagram,1.4
2019-07-08,Media,13.77
2019-07-08,Facebook,18.57
2019-07-08,Facebook,0.02
2019-07-08,Facebook,0.55
2019-07-08,Facebook,2.32
2019-07-08,Instagram,7.65
2019-07-08,Instagram,1.53
2019-07-08,Instagram,1.79
2019-07-08,Instagram,1.35
2019-07-08,Instagram,1.05
2019-07-08,Instagram,18.68
2019-07-08,Instagram,11.4
2019-07-08,Instagram,2.23
2019-07-08,Instagram,0.16
2019-07-08,Instagram,1.55
2019-07-08,Instagram,3.3
2019-07-08,Instagram,9.61
2019-07-08,Instagram,10.08
2019-07-08,Instagram,19.98
2019-07-08,Instagram,6.72
2019-07-08,Instagram,12.61
2019-07-08,Instagram,1.07
2019-07-08,Instagram,1.87
2019-07-08,Instagram,0.74
2019-07-08,Instagram,7.9
2019-07-08,Instagram,7.16
2019-07-08,Instagram,12.3
2019-07-08,Instagram,13.75
2019-07-08,Instagram,5.92
2019-07-08,Media,4.47
2019-07-08,Media,10.89
2019-07-08,Media,0.84
2019-07-08,Instagram,1.18
2019-07-08,Instagram,7.84
2019-07-08,Instagram,0.01
2019-07-08,Instagram,8.52
2019-07-08,Instagram,1.84
2019-07-08,Instagram,3.82
2019-07-08,Instagram,15.82
2019-07-08,Instagram,0.03
2019-07-08,Instagram,0.23
2019-07-08,Facebook,0.13
2019-07-08,Facebook,20.48
2019-07-08,Facebook,10.73
2019-07-08,Instagram,2.85
2019-07-08,Instagram,10.17
2019-07-08,Instagram,37.14
2019-07-08,Media,17.3
2019-07-09,Media,94.58
2019-07-09,Media,38.92
2019-07-09,Media,0
2019-07-09,Facebook,14.31
2019-07-09,Facebook,6.03
2019-07-09,Facebook,6.16
2019-07-09,Facebook,13.42
2019-07-09,Facebook,6.73
2019-07-09,Facebook,20.07
2019-07-09,Facebook,18.25
2019-07-09,Facebook,1.83
2019-07-09,Facebook,1.85
2019-07-09,Facebook,18.26
2019-07-09,Facebook,2.61
2019-07-09,Facebook,0.06
2019-07-09,Facebook,19.69
2019-07-09,Facebook,8.58
2019-07-09,Facebook,8.38
2019-07-09,Facebook,0.71
2019-07-09,Facebook,15.35
2019-07-09,Facebook,3.31
2019-07-09,Facebook,1.35
